ID,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAura,EffectAuraPeriod,EffectBasePoints,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectDieSides,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1041060,176,2,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,64482
1041061,175,2,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,64482
1041062,176,0,128,0,0,133,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,65077
1041063,175,0,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,65077
1041064,175,1,6,0,0,284,0,5,0,1,0,0,0,0,0,0,0,65079,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65077
1041066,176,1,6,0,0,284,0,5,0,1,0,0,0,0,0,0,0,65079,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65077
1041069,176,1,128,0,0,79,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,28,28,0,0,0,0,1,0,65075
1041070,175,1,128,0,0,79,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,28,28,0,0,0,0,1,0,65075
1041071,176,2,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,65075
1041072,175,2,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,65075
1041073,176,1,128,0,0,79,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,28,0,0,0,0,0,1,0,65076
1041074,175,1,128,0,0,79,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,28,0,0,0,0,0,1,0,65076
1041075,176,2,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,65076
1041076,175,2,128,0,0,133,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,65076
1041106,0,0,27,0,0,89,2000,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,16,0,0,0,0,18,31,398140
1041107,0,1,27,0,0,33,0,-50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,16,0,0,0,0,18,31,398140
1041116,0,0,165,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,398145
1041195,0,2,6,0,0,61,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,18,16,394603
1041198,0,0,27,0,0,4,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,8,0,0,0,0,18,31,398189
1041202,176,0,6,0,0,79,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,28,0,0,0,0,22,30,62968
1041203,176,1,6,0,0,79,0,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,28,0,0,0,0,22,30,62968
1041204,176,0,128,0,0,133,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,28,0,0,0,0,1,0,62716
1041205,175,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62438
1041207,176,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62861
1041208,176,1,6,0,0,3,2000,7799,0,1,0,401,0,0,0,0,0,0,0,1,0,0,0,1,32785,0,0,0,0,0,0,0,1,0,62861
1041209,176,0,6,0,0,79,0,75,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,38,0,62386
1041211,176,0,2,0,131072,0,0,10174,0,1,0,1651,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,0,0,0,0,0,24,0,62936
1041212,176,1,98,0,131072,0,0,150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,150,0,23,0,0,0,0,0,24,0,62936
1041213,175,0,27,0,0,3,1000,5849,0,1,0,301,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26,26,0,0,0,0,18,16,62451
1041214,175,1,6,0,0,23,1000,0,0,1,0,0,0,0,0,0,0,62454,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62451
1041215,176,0,27,0,0,3,1000,8286,0,1,0,427,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,8,0,0,0,0,18,16,62865
1041216,176,1,6,0,0,23,1000,0,0,1,0,0,0,0,0,0,0,62454,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62865
1041219,175,0,2,0,0,0,0,2774,0,1,0,451,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,18,16,63346
1041220,176,0,2,0,0,0,0,4161,0,1,0,677,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,18,16,63976
1041271,176,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33632,64,26,0,0,0,0,0,50,0,63343
1041272,175,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33632,64,26,0,0,0,0,0,50,0,63343
1041283,176,0,6,0,0,101,0,-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,63355
1041284,175,0,6,0,0,101,0,-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,63355
1041287,175,0,6,0,0,3,1000,14062,0,1,0,1875,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,62030
1041304,175,0,2,0,0,0,0,4624,0,1,0,751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,63818
1041306,176,0,6,0,0,23,10000,0,0,1,0,0,0,0,0,0,0,64702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64708
1041307,175,0,6,0,0,23,10000,0,0,1,0,0,0,0,0,0,0,64702,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64708
1041310,175,0,6,0,0,3,1000,3899,0,1,0,201,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64290
1041311,176,0,6,0,0,3,1000,4874,0,1,0,251,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64292
1041312,176,0,2,0,0,0,0,7399,0,1,0,1201,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,63978
1041313,176,1,6,0,0,87,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,13,0,0,0,0,0,22,15,63978
1041315,176,0,2,0,0,0,0,1082,0,1,0,135,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,15,64004
1041317,175,0,2,0,0,0,0,659,0,1,0,81,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,15,63720
1041323,176,0,27,0,0,87,0,-90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,14,37,0,0,0,0,63,31,65070
1041324,175,0,27,0,0,87,0,-90,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,14,37,0,0,0,0,63,31,65070
1041325,176,1,27,0,0,20,1000,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,14,0,0,0,0,63,31,65070
1041326,175,1,27,0,0,20,1000,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,14,0,0,0,0,63,31,65070
1041334,175,0,6,0,0,23,250,0,0,1,0,0,0,0,0,0,0,65089,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65090
1041335,176,0,6,0,0,23,250,0,0,1,0,0,0,0,0,0,0,65102,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65103
1041483,0,3,6,0,0,226,5000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,29232
1041589,176,0,129,0,0,27,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,1,127,0,18,18,0,0,0,0,1,0,64616
1041590,175,0,129,0,0,27,0,0,0,1,0,0,0,9,0,0,0,0,0,1,0,0,0,1,127,0,18,18,0,0,0,0,1,0,64616
1041593,176,0,6,0,0,79,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,38,0,65101
1041594,175,0,6,0,0,79,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,38,0,65101
1041595,176,1,6,0,0,133,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,65101
1041596,175,1,6,0,0,133,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,38,0,65101
1041598,176,0,2,0,0,0,0,25000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,18,16,63009
1041599,176,1,6,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17286,0,0,0,0,0,0,0,1,0,63009
1041601,176,0,2,0,0,0,0,9424,0,1,0,1151,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,22,15,64566
1041602,175,0,2,0,0,0,0,9424,0,1,0,1151,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,0,22,15,64566
1041604,176,0,2,0,0,0,0,2826,0,1,0,347,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,15,64533
1041605,176,1,6,0,0,3,1000,2000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,22,15,64533
1041613,176,0,2,0,0,0,0,4711,0,1,0,577,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,64919
1041614,176,1,6,0,0,87,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,13,0,0,0,0,0,22,15,64919
1041615,176,2,6,0,0,33,0,-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,0,0,0,0,0,22,15,64919
1041616,176,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34224,64,15,0,0,0,0,0,47,0,64966
1041617,175,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34224,64,15,0,0,0,0,0,47,0,64966
1041634,176,0,6,0,0,3,1000,30000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,64529
1041635,175,0,6,0,0,3,1000,20000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,62997
1041641,176,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34211,64,0,0,0,0,0,0,53,0,64840
1041642,175,0,28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34211,64,0,0,0,0,0,0,53,0,64840
1041643,176,0,6,0,0,23,4000,0,0,1,0,0,0,0,0,0,0,63041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64064
1041644,175,0,6,0,0,23,4000,0,0,1,0,0,0,0,0,0,0,63041,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64064
1041728,176,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,63030
1041729,175,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,63030
1041773,0,0,6,0,0,13,0,534,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,398475
1041774,0,1,6,0,0,135,0,534,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,126,0,0,0,0,0,0,0,1,0,398475
1041777,0,0,6,0,0,189,0,457,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,398478
1041784,0,0,6,0,0,158,0,89,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,398484
1041790,0,0,6,0,0,99,0,905,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,398488
1041791,0,1,6,0,0,124,0,905,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,398488
1041792,176,0,2,0,0,0,0,8786,0,1,0,1427,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,22,15,64733
1041811,175,0,2,0,0,0,0,6936,0,1,0,1127,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,22,15,64704
1041822,176,0,6,0,0,23,1000,0,0,1,0,0,0,0,0,0,0,64733,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64734
1041832,175,0,6,0,0,23,1000,0,0,1,0,0,0,0,0,0,0,64704,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64709
1041857,176,0,2,0,0,0,0,12024,0,1,0,1951,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,63815
1041858,175,0,2,0,0,0,0,7861,0,1,0,1277,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,62796
1041859,176,0,6,0,131072,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,0,0,0,0,0,60,0,64021
1041861,175,0,6,0,131072,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27,0,0,0,0,0,60,0,63317
1041894,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,398545
1041902,0,3,6,0,0,226,5000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,24,0,0,0,0,22,7,28681
1043071,176,1,6,0,0,79,0,-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,28,0,0,0,0,18,16,64145
1043072,175,1,6,0,0,79,0,-20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,28,0,0,0,0,18,16,64145
1043073,176,2,6,0,0,61,0,-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,18,16,64145
1043074,175,2,6,0,0,61,0,-10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,18,16,64145
1043078,176,0,6,0,0,79,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,57689
1043079,175,0,6,0,0,79,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,57689
1043080,176,1,6,0,0,138,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,57689
1043081,175,1,6,0,0,138,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,57689
1043086,176,0,6,0,0,42,0,1,0,1,0,0,0,0,0,0,0,57689,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,57688
1043087,175,0,6,0,0,42,0,1,0,1,0,0,0,0,0,0,0,57689,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,57688
1043167,175,0,2,0,0,0,0,5654,0,1,0,691,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,15,62680
1043169,175,1,6,0,0,3,1000,1000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,28,0,0,0,0,0,22,15,62680
1043175,176,0,68,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62681
1043176,175,0,68,0,0,0,0,0,0,1,0,0,0,26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62681
1043177,176,1,98,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62681
1043178,175,1,98,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62681
1043225,176,0,2,0,0,0,0,8482,0,1,0,1035,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,15,63472
1043917,176,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,38461
1043922,176,0,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,35412
1043957,175,0,2,0,0,0,0,5000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,65722
1043959,176,0,2,0,0,0,0,7500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,65723
1043965,176,0,6,0,0,79,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,64473
1043966,175,0,6,0,0,79,0,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,64473
1043989,176,0,6,0,0,226,120000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65272
1043990,175,0,6,0,0,226,120000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65272
1043991,175,0,2,0,0,0,0,4624,1,0.80000001192,5,751,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,61879
1043992,176,0,2,0,0,0,0,6011,1,0.80000001192,5,977,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,63479
1043993,176,0,6,0,0,79,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,61902
1043994,175,0,6,0,0,79,0,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,61902
1043995,176,1,136,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61902
1043996,175,1,136,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,61902
1043997,175,0,2,0,0,0,0,4711,0,1,0,577,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,15,61916
1044000,176,0,2,0,0,0,0,7067,0,1,0,865,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,15,63482
1044001,176,0,6,0,0,79,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,6,0,61888
1044002,176,1,6,0,0,23,25000,0,0,1,0,0,0,0,0,0,0,61889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,61888
1044003,176,2,6,0,0,61,0,150,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,61888
1044004,175,0,27,0,0,3,500,3500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,17,0,0,0,0,53,28,62269
1044005,176,0,27,0,0,3,500,5000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,17,0,0,0,0,53,28,63490
1044007,175,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62283
1044008,175,1,6,0,0,3,2000,6009,0,1,0,981,0,0,0,0,0,0,0,1,0,0,0,1,32785,0,0,0,0,0,0,0,1,0,62283
1044009,176,0,6,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,62930
1044010,176,1,6,0,0,3,2000,7859,0,1,0,1281,0,0,0,0,0,0,0,1,0,0,0,1,32785,0,0,0,0,0,0,0,1,0,62930
1044042,175,0,6,0,0,227,2000,4161,0,1,0,677,0,0,0,0,0,62590,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,62589
1044043,175,0,2,0,0,0,0,3899,0,1,0,201,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,22,30,62590
1044044,176,0,2,0,0,0,0,6824,0,1,0,351,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,0,0,0,22,30,63570
1044045,176,0,6,0,0,227,2000,5549,0,1,0,901,0,0,0,0,0,63570,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,63571
1044047,176,0,2,0,0,0,0,94249,0,1,0,11501,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,64875
1044048,175,0,2,0,0,0,0,94249,0,1,0,11501,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,22,15,64875
1044101,0,1,6,0,0,87,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,16,0,0,0,0,0,0,0,1,0,398145
1044104,0,1,6,0,0,118,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,394449
1044115,0,0,6,0,0,177,0,98,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,0,399770
1044124,0,0,3,0,0,0,0,98,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,12,12,0,0,0,0,18,8,399774
1044133,0,1,38,0,0,0,0,500,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,8,0,0,0,0,18,31,397567
1044983,176,0,6,0,0,23,10000,0,0,1,0,0,0,0,0,0,0,64466,0,1,0,0,0,1,0,0,0,28,0,0,0,0,22,7,64465
1045433,0,0,6,0,0,79,0,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,400420
1045434,0,1,6,0,0,133,0,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,400420
1045720,175,0,77,0,0,0,0,100,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65737
1045721,175,1,6,0,0,133,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65737
1045722,175,2,6,0,0,79,0,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,1,0,65737
1045735,176,0,2,0,0,0,0,6031,0,1,0,737,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,22,15,63475
1045736,175,0,2,0,0,0,0,3769,0,1,0,461,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,22,15,62549
1045953,0,0,6,0,0,226,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,400700
1045964,176,0,2,0,0,0,0,4711,0,1,0,577,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37,0,0,0,0,22,15,62530
1045965,175,0,2,0,0,0,0,4711,0,1,0,577,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,37,0,0,0,0,22,15,62530
1045966,176,0,136,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64383
1045967,175,0,136,0,0,0,0,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64383
1045968,176,0,6,0,0,79,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,64582
1045969,175,0,6,0,0,79,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,127,0,0,0,0,0,0,0,1,0,64582
1045970,176,1,6,0,0,133,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64582
1045971,175,1,6,0,0,133,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64582
1045976,176,0,31,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,62130
1045977,175,0,31,0,0,0,0,200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,62130
1045978,176,1,6,0,0,30,0,-200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,6,0,62130
1045979,175,1,6,0,0,30,0,-200,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,95,0,0,0,0,0,0,0,6,0,62130
1045982,176,0,2,0,0,0,0,10636,1,0.69999998808,5,1727,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,64759
1045986,175,0,2,0,0,0,0,6936,1,0.69999998808,5,1127,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,64758
1046137,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,0,0,0,0,22,7,400800
1046245,0,0,6,0,0,312,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1078,0,0,0,0,0,0,0,1,0,400849
1046759,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,401142
1047223,0,0,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,401398
1048750,0,2,6,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,0,0,0,0,18,8,392423
1049206,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,30,402663
1049461,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12,0,0,0,0,22,30,402823
