Message_lang,Pos_0,Pos_1,Pos_2,ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
,12831.200195312,-7011.4399414062,50.59320068359,4847,530,0,0,0,0,103.59999847412,64.04000091553,67.04000091553,5.43400001526,1,0,26843,0
,231.89100646973,-271.37701416016,-7.65113019943,4849,585,0,0,0,0,100,100,100,0,1,0,26845,0
,3841.5,6415.009765625,26.11580085754,4850,571,0,0,0,0,94.80999755859,38.36000061035,12.71000003815,5.45699977875,1,0,29090,0
,9346.080078125,-7266.7700195312,14.70240020752,4851,530,0,0,0,2,0,0,0,0,0,0,26846,0
,-3999.6201171875,-11909.599609375,-1.50935995579,4852,530,0,0,0,2,0,0,0,0,0,0,26847,0
,1595.5999755859,679.53302001953,52.6302986145,4853,580,0,0,0,0,35.13999938965,88.18000030518,33.68999862671,5.57600021362,1,0,26848,0
Test,16528.900390625,16138.799804688,69.44439697266,4854,451,0,0,0,0,5.44299983978,8.2110004425,10.40999984741,0.00260300003,1,0,29091,0
,4111.3999023438,3734.8601074219,92.14289855957,4857,571,0,0,0,0,36.65999984741,39.27000045776,28.01000022888,1.98599994183,1,0,29092,0
,4094.1298828125,3493.5,131.66700744629,4858,571,0,0,0,0,22.44000053406,26.13999938965,21.21999931335,4.22200012207,1,0,29093,0
,3794.6599121094,3431.4899902344,82.97260284424,4860,571,0,0,0,0,26.93000030518,31.15999984741,33.65000152588,2.69600009918,1,0,29095,0
,4512.0498046875,5709.58984375,81.50409698486,4861,571,0,0,0,15,0,0,0,0,0,0,29096,0
,4177.1000976562,5280.7299804688,35.69309997559,4867,571,0,0,0,0,19.48999977112,19.23999977112,24.25,6.24800014496,1,0,29097,0
,3464.7299804688,4169.0498046875,17.19300079346,4868,571,0,0,0,29.91790008545,18,57.06000137329,0,6.21199989319,0,0,29098,0
,2782.7700195312,6575.0400390625,48.98109817505,4871,571,0,0,0,0,109.19999694824,48.45999908447,5,0.6942999959,1,0,29099,0
,2879.8601074219,6477.7001953125,79.13259887695,4872,571,0,0,0,0,57.36999893188,37.22999954224,5,10,1,0,29100,0
,3073.2099609375,6301.740234375,94.52130126953,4873,571,0,0,0,0,49.34000015259,71.2200012207,10,2.22699999809,1,0,29101,0
,-1983.0600585938,5089.1000976562,7.85394001007,4874,530,0,0,0,2,0,0,0,0,0,0,26849,0
,1583.1500244141,628.27099609375,50.73809814453,4875,580,0,0,0,50,0,0,0,0,0,0,26850,0
,3210.9399414062,6091.2900390625,138.02699279785,4883,571,0,0,0,0,37.61999893188,34.50999832153,7.88000011444,0,1,0,29102,0
,-5.89452981949,-0.12369800359,-2.80323004723,4885,585,0,0,0,0,3.4319999218,16.13999938965,7.54300022125,0,1,0,26858,0
You must be at least level 65 to enter.,12878.799804688,-7348.740234375,65.53099822998,4887,530,0,0,0,0,19,17,36,5.80200004578,1,0,26859,0
You must be at least level 70 and in a raid group to enter.,12551,-6775.1499023438,15.05309963226,4889,530,0,0,0,0,5,12,35,6.26399993896,1,0,26860,0
,1806.8316650391,927.14239501953,13.67004776001,4891,580,0,0,0,0,24,30,32,6.26399993896,1,0,26861,0
,3728.830078125,5146.2998046875,24.62809944153,4894,571,0,0,0,20,0,0,0,0,0,0,29103,0
,3964.9099121094,5462.490234375,28.31170082092,4896,571,0,0,0,0,34.47999954224,35.83000183105,71.2799987793,0,1,0,29104,0
,4012.5300292969,4832.4599609375,-12.89589977264,4899,571,0,0,0,0,188.69999694824,184.60000610352,35.97999954224,0.78090000153,1,0,29106,0
,9456.349609375,-9920.73046875,-1.7e-05,4901,451,0,0,0,0,26.02000045776,36.38000106812,1,0,1,0,29107,0
,16116.599609375,16251.200195312,69.44450378418,4909,451,0,0,0,18.97310066223,0,0,0,0,0,0,29108,0
,2814.0500488281,6205.0600585938,86.00689697266,4910,571,0,0,0,0,19.60000038147,34.90999984741,13.86999988556,0.75900000334,1,0,29109,0
,3571.2700195312,6650.7900390625,195.17999267578,4914,571,0,0,0,15.58399963379,0,0,0,0,0,0,29111,0
,4154.009765625,7424.169921875,534.10797119141,4916,571,0,0,0,0,132,52.56999969482,65.11000061035,0,1,0,29112,0
,4054.1499023438,2923.6999511719,-40,4917,559,0,0,0,0,214,216,20,0.46799999475,1,0,26864,0
,6188.009765625,320,20,4919,562,0,0,0,0,313.89999389648,27.05999946594,60,0.87819999456,1,0,26865,0
,6288.2202148438,210,20,4921,562,0,0,0,0,313.89999389648,27.05999946594,60,0.87819999456,1,0,26866,0
,6214.8701171875,200.26100158691,20,4922,562,0,0,0,0,71.11000061035,24.62000083923,60,5.57899999619,1,0,26867,0
,6187.7700195312,196.88000488281,20,4923,562,0,0,0,0,159,23.26000022888,60,5.57899999619,1,0,26868,0
,6264.759765625,329.75201416016,3.4142100811,4924,562,0,0,0,0,71.11000061035,24.62000083923,60,5.62300014496,1,0,26869,0
,6290.7700195312,333.41198730469,20,4925,562,0,0,0,0,208,37.56999969482,60,5.62300014496,1,0,26870,0
,1200.3299560547,1682.0899658203,33.07809829712,4927,572,0,0,0,0,158.39999389648,26.13999938965,40,0.88749998808,1,0,26871,0
,1223.6099853516,1630.8100585938,32.60710144043,4928,572,0,0,0,0,127.30000305176,28.43000030518,40,5.617000103,1,0,26872,0
,1359.1800537109,1692.25,37.07049942017,4929,572,0,0,0,0,158.39999389648,26.13999938965,40,5.61499977112,1,0,26873,0
,1371.5100097656,1649.0799560547,34.50889968872,4930,572,0,0,0,0,158.39999389648,26.13999938965,40,0.88749998808,1,0,26874,0
,1299.7600097656,1554.7399902344,40,4931,572,0,0,0,0,127,30.62999916077,40,0.125,1,0,26875,0
,1274.5100097656,1774.6800537109,27.03660011292,4932,572,0,0,0,0,127,30.62999916077,40,0.125,1,0,26876,0
,1246.0600585938,1743.6199951172,40,4933,572,0,0,0,0,33.88000106812,21.22999954224,40,1.67499995232,1,0,26877,0
,1305.4399414062,1754.1400146484,40,4934,572,0,0,0,0,33.88000106812,21.22999954224,40,1.67499995232,1,0,26878,0
,1321.6199951172,1586.9799804688,40,4935,572,0,0,0,0,33.88000106812,21.22999954224,40,1.67499995232,1,0,26879,0
,1269.1199951172,1579.9899902344,40,4936,572,0,0,0,0,33.88000106812,21.22999954224,40,1.67499995232,1,0,26880,0
,1807.2700195312,597.65100097656,52,4937,580,0,0,0,0,65.12999725342,10.15999984741,17.62999916077,5.95300006866,1,0,26881,0
,1285.3599853516,1667.6800537109,10,4941,572,0,0,0,0,212.5,207.30000305176,20,2.47900009155,1,0,26883,0
,6237.83984375,261.3630065918,-20,4944,562,0,0,0,0,185.10000610352,227,20,5.62300014496,1,0,26884,0
,4784.2998046875,-4404.0698242188,198.18499755859,4946,571,0,0,0,0,10.52000045776,13.72000026703,14.72000026703,0.51209998131,1,0,29115,0
,4662.240234375,-4609.6098632812,208.77600097656,4947,571,0,0,0,0,7.13100004196,21.23999977112,19.13999938965,0.92100000381,1,0,29116,0
,4530.1201171875,-4442.1801757812,186.35499572754,4948,571,0,0,0,0,24.47999954224,16,21.11000061035,4.36899995804,1,0,29117,0
,3831.3601074219,1582.25,290.14099121094,4949,571,0,0,0,20,0,0,0,0,0,0,29118,0
,3684.7600097656,2154.1499023438,35.05020141602,4950,571,0,0,0,0,48.25,27.07999992371,17.23999977112,6.20399999619,1,0,29119,0
,2432.3999023438,1702.1300048828,-13.78689956665,4951,571,0,0,0,0,65.90000152588,37.20999908447,105.09999847412,0,1,0,29120,0
,4013.1799316406,5376.0498046875,24.2801990509,4952,571,0,0,0,0,6.34899997711,59.43999862671,20,5.85099983215,1,0,29121,0
123abc,4686.16015625,-328.25698852539,271.20199584961,4953,451,0,0,0,26.8064994812,39.81000137329,35.90999984741,20,5.49800014496,0,0,29122,0
,184.84399414063,-6.53175020218,-10,4954,576,0,0,0,0,8,75,20,0,1,0,29123,0
,184.84399414063,-6.53175020218,-10,4955,576,0,0,0,0,8,75,20,0,1,0,29124,0
,3107.7299804688,616.75897216797,25.01779937744,4956,571,0,0,0,0,284.10000610352,85,159.19999694824,0.01027000044,1,0,29125,0
,-15914.099609375,-12969.5,3.29386997223,4958,451,0,0,0,2,0,0,0,20,0,0,29126,0
,3819.7099609375,1537.1800537109,89.72450256348,4960,571,0,0,0,15,0,0,0,0,0,0,29127,0
,2293.7199707031,5195.2900390625,12.20720005035,4961,571,0,0,0,22.11289978027,6.97200012207,32.25999832153,20,1.14699995518,0,0,29128,0
,2418.6599121094,6455.669921875,54.47850036621,4963,571,0,0,0,70,0,0,0,0,0,0,29129,0
,3474.5600585938,2009.8800048828,64.86769866943,4964,571,0,0,0,5.5,0,0,0,0,0,0,29130,0
,3410.580078125,-2792.5100097656,201.52099609375,4965,571,0,0,0,0,36.20999908447,29.13999938965,30,0.62400001287,1,0,29131,0
,4600.5400390625,-4241.6801757812,178.85499572754,4966,571,0,0,0,0,6.63000011444,5.85900020599,6,0.8205999732,1,0,29132,0
,3873.2900390625,-4544.740234375,209.45500183106,4967,571,0,0,0,0,12.97000026703,10,11,6.12799978256,1,0,29133,0
,4245.740234375,1035.6300048828,58.63669967651,4968,571,0,0,0,0,26.39999961853,19.04000091553,50,1.99399995804,1,0,29134,0
,4153.41015625,1100.7600097656,58.92380142212,4969,571,0,0,0,0,26.39999961853,19.04000091553,50,0.43320000172,1,0,29135,0
,3275.5500488281,-2186.7099609375,112.09899902344,4970,571,0,0,0,0,60.70999908447,73.09999847412,130,5.89499998093,1,0,29136,0
,4676.1401367188,-62.81069946289,68.87729644775,4971,571,0,0,0,0,63.38000106812,22.42000007629,30,0.4808999896,1,0,29137,0
,4679.3901367188,-126.66300201416,74.07369995117,4972,571,0,0,0,0,23.56999969482,11.42000007629,30,0.08562999964,1,0,29138,0
,4631.7001953125,-258.70700073242,82.80570220947,4973,571,0,0,0,0,23.56999969482,11.42000007629,30,5.93800020218,1,0,29139,0
,4594.6899414062,-334.82501220703,83.00080108643,4974,571,0,0,0,0,27.15999984741,10.26000022888,30,6.14200019836,1,0,29140,0
,2777.3601074219,930.28698730469,22.53870010376,4975,571,0,0,0,9.47702026367,0,0,0,0,0,0,29141,0
,700.15197753906,-2933.3999023438,-3.06843996048,4976,571,0,0,0,13.96450042725,0,0,0,0,0,0,29142,0
,3003.3999023438,4050.1101074219,26.36820030212,4977,571,0,0,0,10.26080036163,0,0,0,0,0,0,29143,0
,3215.0400390625,-677.95697021484,176,4979,571,0,0,0,0,17,23,20,5.8109998703,1,0,29144,0
,145.75900268555,-17.64209938049,-13,4981,576,0,0,0,0,10,4,10,0,1,0,29145,0
You must be at least level 66 to enter.,3902.7900390625,6985.6899414062,75,4983,571,0,0,0,0,4.5,10,12,0.06262999773,1,0,29146,0
,2724.919921875,-241.80999755859,142.76600646973,4984,571,0,0,0,0,8.14900016785,5.42700004578,20,0.64380002022,1,0,29147,0
,4376.7099609375,1681.4599609375,130.43699645996,4985,571,0,0,0,0,16.37000083923,9.33300018311,30,0.12939999998,1,0,29148,0
,4415.3500976562,1852.8900146484,164.20500183106,4986,571,0,0,0,26.32369995117,34.56999969482,33.16999816895,30,5.89400005341,0,0,29149,0
,2827.8601074219,-423.10299682617,119.44000244141,4987,571,0,0,0,0,8.39599990845,8.19699954987,2.41100001335,6.27299976349,1,0,29150,0
,4527.1499023438,1741.8900146484,168.42399597168,4988,571,0,0,0,26.32369995117,34.56999969482,33.16999816895,30,5.89400005341,0,0,29151,0
,4569.9301757812,1674.3199462891,171.23399353027,4989,571,0,0,0,26.32369995117,34.56999969482,33.16999816895,30,5.89400005341,0,0,29152,0
,-481.0419921875,1492.9499511719,19.93210029602,4990,0,0,0,0,0,121.69999694824,113.30000305176,16.03000068665,0,1,0,29153,0
,330.90301513672,-508.42999267578,104.27200317383,4991,575,0,0,0,0,31.62000083923,21.84000015259,30,0,1,0,29154,0
,3635,-712,225,4993,571,0,0,0,0,54,26,25,6.16200017929,1,0,29155,0
You must be at least level 69 to enter.,4775.3198242188,-2017.1600341797,235,4998,571,0,0,0,0,12,13,12,0,1,0,29158,0
,-519.18200683594,-481.42401123047,16,5000,600,0,0,0,0,5,20,15,2.36400008202,1,0,29159,0
,1084.3499755859,1054.6199951172,225,5001,578,0,0,0,0,700,700,100,0,1,0,29160,0
,6375.7099609375,-2611.9899902344,319.19000244141,5003,571,0,0,0,0,61.02000045776,38.4700012207,24.54000091553,0,1,0,29161,0
,601.69396972656,-255.19999694824,-225,5004,576,0,0,0,0,420,725,100,0,1,0,29162,0
,4054.1499023438,2923.6999511719,0,5006,559,0,0,0,0,214,216,20,0.46799999475,1,0,26885,0
,4054.1499023438,2923.6999511719,-20,5008,559,0,0,0,0,214,216,20,0.46799999475,1,0,26886,0
You must be at least level 72 to enter.,8922.0302734375,-963.43402099609,1052,5010,571,0,0,0,0,6,27.12000083923,30,4.6890001297,1,0,29163,0
,1153.8699951172,816.26202392578,195.35000610352,5012,599,0,0,0,0,50,6,25,0,1,0,29164,0
,-11104.700195312,-1961.5500488281,74.908203125,5014,532,0,0,0,6,10,0,0,0,0,0,29165,0
,-11099.700195312,-1967.2199707031,76.15930175781,5015,532,0,0,0,0,8,4,12,0.68699997663,1,0,29166,0
,2990.5700683594,-5632.3598632812,330.94299316406,5017,609,0,0,0,3,0,0,0,0,0,0,29167,0
,2985.4899902344,-5640.009765625,327.26901245117,5029,609,0,0,0,3,0,0,0,0,0,0,29168,0
,6721.1201171875,5113.8901367188,-15.04619979858,5030,571,0,0,0,15.65299987793,0,0,0,0,0,0,29169,0
,6237.83984375,261.3630065918,-40,5039,562,0,0,0,0,185.10000610352,227,20,5.62300014496,1,0,26887,0
,6237.83984375,261.3630065918,-60,5040,562,0,0,0,0,185.10000610352,227,20,5.62300014496,1,0,26888,0
,1285.3599853516,1667.6800537109,-10,5041,572,0,0,0,0,212.5,207.30000305176,20,2.47900009155,1,0,26889,0
,1285.3599853516,1667.6800537109,-30,5042,572,0,0,0,0,212.5,207.30000305176,20,2.47900009155,1,0,26890,0
,3842.3999023438,1478.4200439453,90.51650238037,5045,571,0,0,0,0,61.06999969482,73.2200012207,110,0.02796999924,1,0,29170,0
,4873.240234375,5170.080078125,-82.00980377197,5046,571,0,0,0,0,5.1360001564,8.15200042725,20.04000091553,0.40560001135,1,0,29171,0
,-6157.58984375,-1336.1400146484,-167.92399597168,5047,1,0,0,0,0,3.31699991226,5.27099990845,11,5.53399991989,1,0,29172,0
,4884.9399414062,5175.6401367188,-83.70290374756,5048,571,0,0,0,0,0,0,0,0.45989999175,1,0,29173,0
,-6161.9702148438,-1331.4399414062,-168.95899963379,5049,1,0,0,0,0,0,0,0,0,1,0,29174,0
,6175.1801757812,-2017.3100585938,245.07800292969,5051,571,0,0,0,3.75,0,0,0,0,0,0,29175,0
Quetz'lun is Dead!,5718.0600585938,-4384.4501953125,386.1780090332,5052,571,0,0,0,0,19.25,12.31999969482,13.26000022888,6.27099990845,1,0,29176,0
,5961.3500976562,-2168.9499511719,422,5056,571,0,0,0,30,0,0,0,0,0,0,29177,0
,5365.83984375,-2283.5500488281,365,5057,571,0,0,0,20,0,0,0,0,0,0,29178,0
,6287.9599609375,-3780.3100585938,480.41900634766,5058,571,0,0,0,30,0,0,0,0,0,0,29179,0
,5968.2998046875,-3316.75,400,5059,571,0,0,0,25,0,0,0,0,0,0,29180,0
,6967.7202148438,-4266.58984375,560,5060,571,0,0,0,40,0,0,0,0,0,0,29181,0
,6175.41015625,-2017.6600341797,404.22299194336,5061,571,0,0,0,3.75,0,0,0,0,0,0,29182,0
,5451.1098632812,-2632.3200683594,306.25299072266,5062,571,0,0,0,0,49.9700012207,50.59999847412,30,0,1,0,29183,0
,6175.169921875,-2017.8399658203,411.9580078125,5079,571,0,0,0,3.75,0,0,0,0,0,0,29184,0
,6175.240234375,-2017.4300537109,454.99798583984,5080,571,0,0,0,3.75,0,0,0,0,0,0,29185,0
,1225.8100585938,-164.37199401856,60,5082,602,0,0,0,0,10,60,20,0,1,0,29186,0
,1187.0899658203,-164.22799682617,60,5083,602,0,0,0,0,10,60,20,0,1,0,29187,0
,1174.9799804688,-193.79899597168,60,5084,602,0,0,0,0,10,60,20,4.71199989319,1,0,29188,0
,1807.4899902344,1275.9899902344,141.67700195313,5085,595,0,0,0,6.54932022095,9.69400024414,8.81000041962,4,0,0,0,29189,0
,1410.0600585938,-5834.1899414062,132.42999267578,5086,609,0,0,367,1,0,0,0,0,0,0,29190,0
,1877.3100585938,-5769,83.80750274658,5087,609,0,0,0,0,27.55999946594,22.65999984741,9.06299972534,0,1,0,29191,0
,1407.9000244141,-5836.5498046875,139.23399353027,5088,609,0,0,0,0,10.90999984741,13.57999992371,19.30999946594,5.4889998436,1,0,29192,0
,1392.8499755859,-5831.5297851562,140.60400390625,5089,609,0,0,0,0,17.44000053406,28.12000083923,19.30999946594,5.4889998436,1,0,29193,0
,1330.8399658203,281.89599609375,65,5091,602,0,0,0,0,70,15,30,0,1,0,29194,0
You must be at least level 75 to enter.,9188.8203125,-1390.0100097656,1144,5093,571,0,0,0,0,10,40,71,5.54099988937,1,0,29195,0
,1319.8100585938,-5771.6000976562,137.74899291992,5094,609,0,0,367,0,10.52000045776,8.0389995575,5.21199989319,0,1,0,29196,0
,6630.66015625,-4605.9301757812,560,5095,571,0,0,0,40,0,0,0,0,0,0,29197,0
,6230.0400390625,-4213.3701171875,490,5096,571,0,0,0,35,0,0,0,0,0,0,29198,0
,5245,-3422.6599121094,342.36099243164,5097,571,0,0,0,40,0,0,0,0,0,0,29199,0
,6042.6801757812,-1895.1500244141,330,5098,571,0,0,0,40,0,0,0,0,0,0,29200,0
,1322.2800292969,-5742.740234375,137.47500610352,5099,609,0,0,367,0,7.26399993896,7.13000011444,5.21199989319,0,1,0,29201,0
,1320.7800292969,-5763.8500976562,137.81900024414,5100,609,0,0,367,0,8.14900016785,3.90899991989,5.73299980164,0,1,0,29202,0
,1330.7199707031,-5755.8598632812,137.47999572754,5101,609,0,0,367,0,7.67600011826,4.39200019836,5.07499980927,0,1,0,29203,0
,1321.0600585938,-5754.2001953125,137.42900085449,5102,609,0,0,367,0,9.81900024414,6.17100000381,4.64400005341,0,1,0,29204,0
,1328.6899414062,-5771.259765625,137.7740020752,5103,609,0,0,367,0,5.27500009537,7.3140001297,4.92399978638,0,1,0,29205,0
,1330.0999755859,-5764.6201171875,137.82099914551,5104,609,0,0,367,0,8.72500038147,4.93200016022,4.1859998703,0,1,0,29206,0
,1330.7199707031,-5748.669921875,137.39300537109,5105,609,0,0,367,0,8.97299957275,6.47399997711,4.80000019073,0,1,0,29207,0
,1330.5,-5741.33984375,137.56500244141,5106,609,0,0,367,0,7.66200017929,7.90399980545,2.69400000572,0,1,0,29208,0
,1321.7900390625,-5748.830078125,137.38200378418,5107,609,0,0,367,0,7.59399986267,3.91599988937,5.8140001297,0,1,0,29209,0
,6309.8701171875,5950.0400390625,81.95249938965,5108,571,0,0,0,0,14.46000003815,6.96099996567,21.32999992371,5.05900001526,1,0,29210,0
,404.28201293945,53.53829956055,252.42799377441,5113,601,0,0,0,0,7.58799982071,10.93999958038,5,0.31079998612,1,0,29213,0
,405.5419921875,803.13500976563,831.91302490234,5115,601,0,0,0,0,24,8,5,0.69859999418,1,0,29214,0
You must be at least level 67 to enter.,3668.2900390625,2174.6298828125,36.23429870605,5117,571,0,0,0,0,8,22.5,5,5.53800010681,1,0,29215,0
,2479.3400878906,-5495.7299804688,421.84100341797,5127,0,0,0,0,4,0,0,0,0,0,0,29216,0
,2469.2900390625,-5545.83984375,546.10101318359,5128,0,0,0,0,4,0,0,0,0,0,0,29217,0
,2362.5500488281,-5574.5400390625,421.83801269531,5129,0,0,0,0,4,0,0,0,0,0,0,29218,0
,2412.6799316406,-5584.6499023438,546.10101318359,5130,0,0,0,0,4,0,0,0,0,0,0,29219,0
,2558.3701171875,-5612.5600585938,421.83499145508,5131,0,0,0,0,4,0,0,0,0,0,0,29220,0
,2508.1398925781,-5602.5,546.10101318359,5132,0,0,0,0,4,0,0,0,0,0,0,29221,0
,2441.3701171875,-5691.419921875,421.83401489258,5133,0,0,0,0,4,0,0,0,0,0,0,29222,0
,2451.5,-5641.2700195312,546.10101318359,5134,0,0,0,0,4,0,0,0,0,0,0,29223,0
,2427.669921875,-5548.6401367188,542.09100341797,5135,0,0,0,0,4,0,0,0,0,0,0,29224,0
,2505.3898925781,-5563.8999023438,542.08898925781,5136,0,0,0,0,2,0,0,0,0,0,0,29225,0
,2419.0300292969,-5622.169921875,542.07098388672,5137,0,0,0,0,3,0,0,0,0,0,0,29226,0
,2486.9899902344,-5636.419921875,542.13598632813,5138,0,0,0,0,3,0,0,0,0,0,0,29227,0
,312.64599609375,-291.17300415039,104.702003479,5140,575,0,0,0,0,37.29000091553,13.78999996185,35.22999954224,0,1,0,29229,0
,1427.3399658203,564.166015625,37.98770141602,5148,595,0,0,0,0,24,6,4,3.6099998951,1,0,29230,0
You must be at least level 75 to enter. You must also have Wrath of the Lich King installed.,-8758.7802734375,-4469.580078125,-201.28300476074,5150,1,0,0,0,0,13.89000034332,15,4,6.22200012207,1,0,29231,0
,-4018.0400390625,-12151,2.14808988571,5151,530,0,0,0,6,6,6,6,0,0,0,29232,0
,-4105.2299804688,-12068.700195312,3.36282992363,5152,530,0,0,0,6,6,6,6,0,0,0,29233,0
,-4184,-12084.5,2.37328004837,5153,530,0,0,0,6,6,6,6,0,0,0,29234,0
,-4156.4599609375,-12123.5,0.43297699094,5154,530,0,0,0,6,6,6,6,0,0,0,29235,0
,9348.2197265625,-7351.7202148438,12.68280029297,5158,530,0,0,0,6,0,0,0,0,0,0,29236,0
,9290.8798828125,-7356.08984375,24.00099945068,5159,530,0,0,0,6,0,0,0,0,0,0,29237,0
,9252.740234375,-7315.2099609375,26.00690078735,5160,530,0,0,0,6,0,0,0,0,0,0,29238,0
,9218.4501953125,-7346.9501953125,39.11449813843,5161,530,0,0,0,6,0,0,0,0,0,0,29239,0
,6045.2998046875,-652.20397949219,369.47698974609,5163,571,0,0,0,11.99419975281,0,0,0,0,0,0,29240,0
,5765.5400390625,-3579.8601074219,386.9289855957,5164,571,0,0,0,45.81880187988,0,0,0,0,0,0,29241,0
,7028.990234375,-56.58020019531,810.80401611328,5171,571,0,0,0,0,11.85999965668,10.81999969482,20,6.1360001564,1,0,29244,0
,6910.91015625,93.25759887695,807.82598876953,5172,571,0,0,0,0,5.97900009155,28.84000015259,30,0.79960000515,1,0,29245,0
,6959.41015625,12.02719974518,807.42498779297,5173,571,0,0,0,0,21.62000083923,4.96199989319,20,5.52199983597,1,0,29246,0
,5753.2797851562,-1479.3399658203,234.39999389648,5174,571,0,0,0,10,0,0,0,0,0,0,29247,0
,5693.4599609375,-1383.5999755859,233.05299377441,5175,571,0,0,0,10,0,0,0,0,0,0,29248,0
,5951.3500976562,-1850.4100341797,248.30900573731,5176,571,0,0,0,20,0,0,0,0,0,0,29249,0
,5544.9501953125,-1853.5699462891,238.26800537109,5177,571,0,170,0,0,74.09999847412,66.94999694824,166.10000610352,0,1,0,29250,0
,2235.4399414062,1472.0500488281,132.36399841309,5181,595,0,0,0,0,8.71899986267,11.57999992371,6,0.47049999237,1,0,29251,0
,6679.0498046875,-198.67300415039,951.72998046875,5182,571,0,0,0,0,5.13899993896,3.58800005913,2,0.23980000615,1,0,29252,0
,6123.0297851562,-1090.6500244141,403.29699707031,5183,571,0,0,0,0,30,25,2,0,1,0,29253,0
,6314.33984375,-1763.8299560547,457.20700073242,5187,571,0,0,371,0,1.94200003147,1.75800001621,12,0,1,0,29254,0
,6153.9301757812,-1075.5899658203,402.30700683594,5190,571,0,0,371,0,1.94200003147,1.75800001621,12,0,1,0,29255,0
You must be at least level 80 and in a raid group to enter.,3681.2900390625,-1280.1899414062,248.46600341797,5191,571,0,0,0,0,11.10000038147,3.25699996948,10,0.82209998369,1,0,29256,0
You must be at least level 80 and in a raid group to enter.,3680.6398925781,-1258.1600341797,248.56900024414,5192,571,0,0,0,0,11.10000038147,3.09999990463,10,5.5720000267,1,0,29257,0
You must be at least level 80 and in a raid group to enter.,3659.2600097656,-1281.2199707031,248.5659942627,5193,571,0,0,0,0,11.10000038147,3.09999990463,10,5.5720000267,1,0,29258,0
You must be at least level 80 and in a raid group to enter.,3658.0400390625,-1259.0200195312,248.56900024414,5194,571,0,0,0,0,11.10000038147,3.25699996948,10,0.82209998369,1,0,29259,0
,3005.4699707031,-3445.1101074219,297.92498779297,5196,533,0,0,0,0,9.30000019073,1.71800005436,8,0.02804999985,1,0,29260,0
,3016.9399414062,-3434.3898925781,297.9280090332,5197,533,0,0,0,0,9.30000019073,1.71800005436,8,4.71400022507,1,0,29261,0
,3005.669921875,-3423.2800292969,297.92700195313,5198,533,0,0,0,0,9.30000019073,1.71800005436,8,6.27600002289,1,0,29262,0
,2994.6298828125,-3434.3701171875,297.9280090332,5199,533,0,0,0,0,9.30000019073,1.71800005436,8,4.72800016403,1,0,29263,0
,7115.2797851562,-1632.5799560547,820.48602294922,5200,571,0,0,0,0,36,80,10,0.21279999614,1,0,29264,0
,8414.7900390625,-369.30899047852,908,5204,571,0,0,0,0,40,80,10,5.53999996185,1,0,29266,0
You must be at least level 71 to enter.,6700.4799804688,-4666.0200195312,458.28500366211,5205,571,0,0,0,0,6.80100011826,24.14999961853,34,0.77069997787,1,0,29267,0
You must be at least level 71 to enter.,6976.5400390625,-4396.330078125,457.5,5206,571,0,0,0,0,12,24,35,0.77069997787,1,0,29268,0
,5675.4301757812,480.91900634766,659.19396972656,5209,571,0,0,0,0,3.55599999428,8.72999954224,16,0.90200001001,1,0,29269,0
,1798.7399902344,803.85797119141,47.36470031738,5211,608,0,0,0,0,3.64599990845,12.23999977112,8,0.01229999959,1,0,29270,0
,332.39700317383,-1110.6999511719,72.77439880371,5213,619,0,0,0,0,1.99800002575,10.56000041962,7,0.63099998236,1,0,29271,0
You must be at least level 68 to enter.,3639.3999023438,2027.1999511719,6.5,5215,571,0,0,0,0,12.63000011444,3.45000004768,8,5.9310002327,1,0,29272,0
,5570.2797851562,5766.8999023438,-75.22570037842,5217,571,0,0,0,0,10.82999992371,11.94999980927,14,0,1,0,29273,0
,765.14599609375,-294.88299560547,-1,5224,618,0,0,0,0,20,20,10,0,1,0,29279,0
,764.30102539063,-272.00698852539,-1,5226,618,0,0,0,0,20,20,10,0,1,0,29280,0
,6220.0297851562,0.87337201834,411.97299194336,5227,571,0,0,0,10,0,0,0,0,0,0,29281,0
,1896.9599609375,825.63201904297,185,5231,604,0,0,0,0,4,17,20,1.5529999733,1,0,29282,0
,1913.7900390625,644.72698974609,144,5233,604,0,0,0,0,4,20,20,3.14400005341,1,0,29283,0
,523.23101806641,-300.26800537109,71.360496521,5235,619,0,0,0,0,11.25,1.53600001335,8,0,1,0,29284,0
,3228.3999023438,380.24700927734,75,5241,615,0,0,0,0,15,3,25,0,1,0,29287,0
You must be at least level 80 and in a raid group to enter.,3442.6298828125,260.95098876953,-100,5243,571,0,0,0,0,3,15,25,0.08093000203,1,0,29288,0
,6466.3500976562,2038.3100585938,570.7509765625,5245,571,0,0,368,11.87860012054,0,0,0,0,0,0,29289,0
You must be at least level 75 to enter.,3869.8400878906,6984.16015625,112.5,5246,571,0,0,0,0,2,9,10,0.0399199985,1,0,29290,0
,6379.5400390625,455.32800292969,513.69097900391,5248,571,0,169,0,14,0,0,0,6.01800012589,0,0,29291,0
,2110.9899902344,1372.9000244141,132.45300292969,5249,595,0,0,0,7,0,0,0,0,0,0,29292,0
,2199.5500488281,1294.1700439453,134.13000488281,5250,595,0,0,0,7,9.89999961853,9.89999961853,1,0,0,0,29293,0
